Año,Estado,EstadoCaso,Muertes,Tipo de Choque,Region,Rural o Rubano,Tipo Choque,Camion Grande,Motocicleta,Exceso de Velocidad,Peatron,Peaton Muerto,Ciclista,Ciclista Muerto,Volcadura,Persecución Policial,Alcoholimetro,Adolescente (15-20),Anciano (65+),Joven (20-24),Salio del Camino,Se fugo,Distraido,Cansancio,Sentido Contrario
2022,1,10253,2,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10254,1,1,4,1,1,2,2,1,2,2,2,2,1,2,3,2,1,2,1,2,2,2,2
2022,1,10255,1,1,4,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,1,10256,1,1,4,1,3,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,1,10257,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,1,10258,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,1,10259,2,1,4,1,3,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2
2022,1,10260,2,1,4,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2
2022,1,10261,1,1,4,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10262,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10263,1,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,1,10264,1,1,4,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10265,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,1,10266,1,1,4,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2
2022,1,10267,1,1,4,1,1,2,2,2,2,2,2,2,1,2,3,2,1,2,1,2,2,2,2
2022,1,10268,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,1,10269,1,1,4,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10270,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,1,10271,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2
2022,1,10272,1,1,4,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2
2022,1,10273,1,1,4,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10274,1,1,4,1,1,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10275,1,1,4,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,1,10276,1,1,4,2,2,2,2,1,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2
2022,1,10277,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,1,10278,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10279,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10280,1,1,4,2,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10282,1,1,4,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2
2022,1,10283,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10284,1,1,4,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10285,1,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,1,10286,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2022,1,10287,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2
2022,1,10288,1,1,4,1,2,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,1,10289,1,1,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,1,10290,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,1,10291,1,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,1,10292,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2
2022,1,10293,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,1,10294,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10295,1,1,4,1,1,2,1,1,2,2,2,2,2,1,3,2,2,2,1,2,2,2,2
2022,1,10296,1,1,4,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10297,2,1,4,1,2,1,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,1,10298,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10299,1,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
2022,1,10300,1,1,4,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10301,1,1,4,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2
2022,1,10302,1,1,4,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10303,1,1,4,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,1,10304,1,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10305,1,1,4,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10306,1,1,4,1,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10307,1,1,4,2,2,1,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,1,10308,1,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10309,1,1,4,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10310,1,1,4,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10311,1,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1
2022,1,10312,1,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10313,1,1,4,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2
2022,1,10314,1,1,4,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10315,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10316,1,1,4,1,2,2,1,2,2,2,2,2,2,2,3,1,2,1,1,2,2,2,2
2022,1,10317,1,1,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10318,2,1,4,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10319,1,1,4,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,1,10320,1,1,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,2
2022,1,10321,1,1,4,2,3,1,2,2,2,2,2,2,1,2,3,2,1,2,1,2,2,2,1
2022,1,10322,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10323,1,1,4,1,2,2,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,2,2
2022,1,10324,1,1,4,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10325,1,1,4,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10326,1,1,4,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10327,1,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,1,10328,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10329,1,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10330,1,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,1,10331,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2
2022,1,10332,1,1,4,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10333,1,1,4,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1
2022,1,10334,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
2022,1,10335,1,1,4,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10336,1,1,4,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10337,1,1,4,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2
2022,1,10338,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10339,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,1,10340,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10341,1,1,4,2,3,2,1,1,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,1,10342,1,1,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,1,10343,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,1,10344,1,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10345,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,1,10346,1,1,4,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10347,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
2022,1,10348,1,1,4,2,2,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,1,10349,1,1,4,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
2022,1,10350,1,1,4,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,1,10351,1,1,4,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10352,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,1,10353,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10354,1,1,4,2,3,2,2,2,2,2,2,2,2,2,3,1,2,1,1,2,1,2,2
2022,1,10355,1,1,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2022,1,10356,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10357,1,1,4,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
2022,1,10358,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10359,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,1,10360,1,1,4,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10361,1,1,4,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10362,1,1,4,2,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2
2022,1,10363,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10364,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10365,1,1,4,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1
2022,1,10366,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2
2022,1,10367,1,1,4,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,1,10368,1,1,4,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10369,1,1,4,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2
2022,1,10370,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10371,1,1,4,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10372,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10373,1,1,4,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10374,1,1,4,2,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10375,1,1,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10376,1,1,4,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,1,10377,1,1,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2
2022,1,10378,1,1,4,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10379,1,1,4,1,2,1,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,1,10380,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2022,1,10381,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10382,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,1,10383,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,1,10384,1,1,4,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10385,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,1,10386,1,1,4,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,1,10387,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,1,10388,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10389,1,1,4,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,1,2,2
2022,1,10390,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,1,10391,1,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,1,10392,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2
2022,1,10393,1,1,4,2,3,2,2,2,1,1,2,2,2,2,3,2,1,1,2,2,2,2,2
2022,1,10394,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2
2022,1,10395,1,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10396,1,1,4,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10397,1,1,4,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,1,10398,1,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10399,1,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,1,10400,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2
2022,1,10401,1,1,4,1,1,2,2,2,2,2,2,2,2,1,3,2,2,1,1,2,2,2,2
2022,1,10402,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10403,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10404,2,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
2022,1,10405,1,1,4,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10406,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2
2022,1,10407,1,1,4,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10408,1,1,4,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2
2022,1,10410,1,1,4,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10412,1,1,4,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2
2022,1,10413,1,1,4,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2
2022,1,10414,1,1,4,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10415,1,1,4,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10416,1,1,4,2,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10417,1,1,4,2,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10418,1,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10419,1,1,4,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10420,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2022,1,10421,1,1,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10422,1,1,4,1,3,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10423,1,1,4,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2
2022,1,10424,1,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10425,1,1,4,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10426,1,1,4,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10427,1,1,4,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2
2022,1,10428,1,1,4,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10429,1,1,4,1,3,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
2022,1,10430,1,1,4,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
2022,1,10431,1,1,4,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,1,10432,2,1,4,1,2,2,2,1,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2
2022,1,10433,1,1,4,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,1,10434,1,1,4,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10435,1,1,4,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,1,10436,1,1,4,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
2022,1,10437,1,1,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10438,2,1,4,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1
2022,1,10439,1,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10440,1,1,4,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10441,1,1,4,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10442,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2
2022,1,10443,1,1,4,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10444,1,1,4,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10445,1,1,4,1,1,2,2,1,1,1,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,1,10446,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10447,1,1,4,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,1,10448,1,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10449,1,1,4,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10450,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,1,10451,1,1,4,1,2,1,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,2,2
2022,1,10452,1,1,4,2,1,2,2,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10453,1,1,4,2,1,2,2,2,2,2,1,1,2,2,3,2,2,1,2,1,2,2,2
2022,1,10454,1,1,4,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,1,10455,1,1,4,1,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,2,2
2022,1,10456,1,1,4,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10457,1,1,4,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,1,10458,1,1,4,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2
2022,1,10459,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,1,10460,1,1,4,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,1,10461,1,1,4,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10462,1,1,4,1,2,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,1,2,2
2022,1,10463,1,1,4,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2
2022,1,10464,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10465,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,1,2,1,2,1,2,2
2022,1,10466,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,2,2
2022,1,10467,1,1,4,2,3,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10468,1,1,4,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2
2022,1,10469,1,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2022,1,10470,1,1,4,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2
2022,1,10471,1,1,4,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
2022,1,10472,1,1,4,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,1,10473,1,1,4,1,2,2,2,1,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2
2022,1,10474,1,1,4,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2
2022,1,10475,1,1,4,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,1,10476,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10477,1,1,4,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2
2022,1,10478,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2
2022,1,10479,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2
2022,1,10480,1,1,4,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2022,1,10481,1,1,4,1,3,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,2,2,2
2022,1,10482,2,1,4,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2
2022,1,10483,1,1,4,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10484,1,1,4,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2
2022,1,10485,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10486,1,1,4,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2
2022,1,10487,1,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
2022,1,10488,1,1,4,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10489,1,1,4,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10490,1,1,4,2,3,2,2,2,2,2,2,2,1,1,3,2,2,1,2,2,2,2,2
2022,1,10491,1,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
2022,1,10492,1,1,4,1,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10493,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10494,1,1,4,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10495,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2022,1,10496,1,1,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
2022,1,10497,1,1,4,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
2022,1,10498,1,1,4,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,1,10499,1,1,4,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2
2022,1,10500,1,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2
2022,1,10501,1,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10502,1,1,4,1,3,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10503,1,1,4,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
2022,1,10504,1,1,4,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2
2022,1,10505,1,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2
2022,1,10506,1,1,4,1,1,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
2022,1,10507,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
2022,1,10508,1,1,4,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2
2022,1,10509,2,1,4,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
2022,1,10510,1,1,4,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2
